candidate_approval_number,discipline_root,approval_year,project_type_contexts,discipline_scope_contexts,priority,context_risk,max_segment_density,existence_status,evidence_level,crossref_strict_http_status,crossref_fallback_http_status,openalex_award_http_statuses,openalex_work_http_statuses,exact_web_query,funding_web_query,institution_site_query,next_action,source_errors,warning
21306200,B,2013,youth_c,B08,P3,true,0.987234,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21306200""","""21306200"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21306200""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
21405168,B,2014,youth_c,B04,P3,true,0.983607,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21405168""","""21405168"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21405168""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
21276016,B,2012,general,B08,P3,true,0.982818,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21276016""","""21276016"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21276016""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
28670546,B,1986,general,B08,P3,true,0.981818,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""28670546""","""28670546"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""28670546""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58670245,E,1986,general,E08,P3,true,0.981818,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58670245""","""58670245"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58670245""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
21206004,B,2012,youth_c,B08,P3,true,0.980392,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21206004""","""21206004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21206004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29876008,B,1998,general,B08,P3,true,0.978723,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29876008""","""29876008"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29876008""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20275026,B,2002,general,B04,P3,true,0.978261,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20275026""","""20275026"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20275026""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29070291,B,1990,general,B08,P3,true,0.977778,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29070291""","""29070291"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29070291""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29676028,B,1996,general,B08,P3,true,0.977778,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29676028""","""29676028"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29676028""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
21105083,B,2011,youth_c,B04,P3,true,0.977612,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21105083""","""21105083"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21105083""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29376254,B,1993,general,B08,P3,true,0.977273,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29376254""","""29376254"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29376254""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20707004,B,2007,youth_c,B06,P3,true,0.975610,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20707004""","""20707004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20707004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58770077,E,1987,general,E01,P3,true,0.974684,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58770077""","""58770077"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58770077""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58770078,E,1987,general,E01;E02,P3,true,0.974684,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58770078""","""58770078"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58770078""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20476011,B,2004,general,B08,P3,true,0.972477,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20476011""","""20476011"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20476011""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20476060,B,2004,general,B08,P3,true,0.972477,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20476060""","""20476060"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20476060""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20576003,B,2005,general,B08,P3,true,0.971831,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20576003""","""20576003"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20576003""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20576015,B,2005,general,B08,P3,true,0.971831,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20576015""","""20576015"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20576015""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20576042,B,2005,general,B08,P3,true,0.971831,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20576042""","""20576042"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20576042""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20306003,B,2003,youth_c,B08,P3,true,0.968750,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20306003""","""20306003"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20306003""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
21266004,B,2012,regional,B08,P3,true,0.968750,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21266004""","""21266004"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21266004""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59079406,E,1990,general,E09,P3,true,0.966667,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59079406""","""59079406"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59079406""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20675063,B,2006,general,B04,P3,true,0.966292,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20675063""","""20675063"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20675063""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
21605119,B,2016,youth_c,B04,P3,true,0.963415,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21605119""","""21605119"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21605119""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20575024,B,2005,general,B04,P3,true,0.962963,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20575024""","""20575024"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20575024""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
21166019,B,2011,regional,B08,P3,true,0.958333,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""21166019""","""21166019"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""21166019""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20507020,B,2005,youth_c,B06,P3,true,0.956522,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20507020""","""20507020"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20507020""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
58770079,E,1987,general,E02,P3,true,0.955556,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""58770079""","""58770079"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""58770079""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20176053,B,2001,general,B08,P3,true,0.954545,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20176053""","""20176053"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20176053""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20775049,B,2007,general,B04,P3,true,0.947917,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20775049""","""20775049"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20775049""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
20775052,B,2007,general,B04,P3,true,0.947917,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""20775052""","""20775052"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""20775052""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
